"","gene","combined_p_val"
"2214","Tcf7l1",2.65424084385756e-77
"2215","Ppp1r16b",9.57220202767847e-77
"2216","Ptpro",2.19807375686406e-75
"2217","Dlg1",3.38386470105028e-74
"2218","Arhgap31",1.86278746370798e-73
"2219","Tspan9",1.96353076357597e-73
"2220","Zdhhc14",2.38867031896586e-73
"2221","Tuba1a",2.03772453259208e-72
"2222","Tpd52",4.00671350121385e-72
"2223","Osbpl1a",2.62622421783732e-71
"2224","Prickle1",5.38085735998447e-71
"2225","Dst",5.76893922814834e-71
"2226","Baz2b",6.73765622419262e-71
"2227","Dennd5a",9.18861235152711e-71
"2228","Gm11659",1.95045986346543e-70
"2229","Prima1",1.67828775121486e-69
"2230","Mgll",6.06389036374138e-69
"2231","Epn2",7.72413542785568e-69
"2232","Rnf220",5.23122850647937e-68
"2233","Pde7a",5.76567294422797e-68
"2234","Daam1",9.37420102279456e-68
"2235","Dpysl2",1.04180614036725e-67
"2236","Ywhaq",1.148482182182e-67
"2237","Ncam1",3.57086653302914e-67
"2238","Ptma",9.65497251277084e-67
"2239","Josd2",6.39112055635461e-66
"2240","Rnf144a",9.52187015806064e-66
"2241","Dscaml1",1.45357257252147e-65
"2242","Rffl",4.42962633284667e-64
"2243","Reep5",2.2694319409387e-63
"2244","Gm47271",1.3677740416613e-62
"2245","Frmd5",2.67112592139734e-62
"2246","Rapgef1",1.16240267862712e-61
"2247","Atp6v0a2",3.41014125495642e-61
"2248","Csad",2.0724966387328e-60
"2249","Phlpp1",7.90047333729144e-60
"2250","Gna12",2.40274322360892e-59
"2251","9530059O14Rik",6.91245582986023e-58
"2252","Spon1",1.22749104051317e-57
"2253","Secisbp2l",1.26508910049317e-56
"2254","Gm11149",9.13733330946664e-56
"2255","Dnm2",1.05958530056398e-55
"2256","Gm17106",2.62804640404128e-55
"2257","Etv6",5.84874415782897e-55
"2258","Fgfr2",1.55713339338865e-54
"2259","Arid4b",1.74643888101053e-54
"2260","D630045J12Rik",2.81839505113046e-54
"2261","Map4k5",1.24733287389022e-53
"2262","Tmod2",3.25780522451717e-53
"2263","Usp16",1.21189693855746e-52
"2264","Pak1",2.92005954792833e-52
"2265","Rab40c",8.88374822402221e-52
"2266","Camsap2",1.06557554140907e-51
"2267","Rin2",1.91757432196631e-50
"2268","Zfp740",2.55707146060489e-50
"2269","Tmtc2",6.31187870483893e-50
"2270","Efcab14",1.814407267405e-49
"2271","Cdk14",3.59516900612257e-49
"2272","Pcdh17",7.37408487567815e-49
"2273","Tbl1xr1",1.46372971164093e-47
"2274","Map7",4.39335625305972e-45
"2275","Gm47134",6.43464487252728e-44
"2276","Jmy",6.43854368893931e-44
"2277","Marcks",1.15990495084602e-43
"2278","Syt11",2.39039323619764e-43
"2279","Ago3",1.03003654491284e-42
"2280","Erbin",5.40776242176055e-42
"2281","Eml1",5.46063940377518e-42
"2282","Slc1a1",3.21963650209523e-41
"2283","Gas7",4.12941854895903e-41
"2284","Ablim2",9.53286451092788e-41
"2285","Sh3rf1",1.65485467921816e-40
"2286","Add1",1.69962887280258e-40
"2287","Zfp365",2.88588867376498e-40
"2288","Naaladl2",3.16420584845657e-40
"2289","Klhl2",2.4452502290341e-39
"2290","4430402I18Rik",2.65957299737455e-39
"2291","Epb41l2",9.54002181917106e-38
"2292","Ube2e2",1.53122011961936e-37
