"","gene","combined_p_val"
"1048","Tab2",0
"1049","Fcho2",0
"1050","Snx13",0
"1051","Morc3",0
"1052","Tcf7l2",0
"1053","Hivep3",0
"1054","Cd9",0
"1055","Myh9",0
"1056","Mapk14",0
"1057","Eef2k",0
"1058","Mkln1",0
"1059","Adamts16",0
"1060","Zfp36l1",0
"1061","Btbd9",0
"1062","Wdfy3",0
"1063","Tm6sf1",0
"1064","Grb2",0
"1065","Maml2",0
"1066","Syngr1",0
"1067","Tpm3",0
"1068","Med13l",0
"1069","Lrp1",0
"1070","Ppcdc",0
"1071","Irf2",0
"1072","Sft2d1",0
"1073","Nav3",0
"1074","Washc4",0
"1075","Lpin2",0
"1076","Pid1",0
"1077","Anapc15",0
"1078","Cds1",0
"1079","Abcg2",0
"1080","Cotl1",0
"1081","Smox",0
"1082","Med12l",0
"1083","Smg1",0
"1084","Ankrd11",0
"1085","Map3k5",0
"1086","Arrb2",0
"1087","Man1a2",0
"1088","Cdc42",0
"1089","Cux1",0
"1090","Ctsb",0
"1091","Wsb1",0
"1092","Clint1",0
"1093","Magi1",0
"1094","St6gal1",0
"1095","Gnai2",0
"1096","Plxna4",0
"1097","Csmd3",0
"1098","Fgf13",0
"1099","Ptpra",0
"1100","Acer3",0
"1101","Psap",0
"1102","Stambpl1",0
"1103","Slc24a3",0
"1104","Man2b1",0
"1105","Lysmd4",0
"1106","Cbfb",0
"1107","Wls",0
"1108","Ccdc192",0
"1109","Nrp1",0
"1110","Pard3b",0
"1111","Sdk1",0
"1112","Arhgap24",0
"1113","Rplp1",0
"1114","Scarb2",2.67192876452827e-302
"1115","Chsy1",7.68796415992377e-301
"1116","Rnf180",3.73450489493481e-300
"1117","Bbs9",3.56334878810342e-299
"1118","Mtss1",3.89469467938739e-299
"1119","Hps4",1.02249519160438e-297
"1120","Cnot2",3.54765526475267e-296
"1121","Comt",1.41693159416761e-292
"1122","Abcd2",2.46265236518961e-290
"1123","Eml4",4.82750914054978e-287
"1124","Dnm2",9.90417829411326e-283
"1125","Hexa",2.28227398043606e-282
"1126","Map3k14",6.97130861000345e-282
"1127","Capzb",1.09895733939257e-279
"1128","Dcakd",2.60892915136946e-277
"1129","Kmt2c",5.66697685787544e-276
"1130","Snta1",8.90486110602927e-276
"1131","Cbl",5.85971313809548e-274
"1132","Aftph",3.22800802194916e-269
"1133","Ptprm",1.54851400521468e-267
"1134","Arsb",1.15702622329339e-257
"1135","Fkbp15",9.72401330953011e-257
"1136","Jak1",1.45571150544625e-253
"1137","Fhit",9.70893536588061e-252
"1138","Prpsap2",3.85580959331342e-250
"1139","Erp29",8.6658134559446e-250
"1140","Tbl1xr1",1.82970358477565e-249
"1141","Abi1",4.59661406076538e-249
"1142","Dglucy",1.34488078104854e-248
"1143","Mvb12b",1.06272861462892e-242
"1144","Gtdc1",2.36703381368894e-242
"1145","Pitpnc1",5.67075183493514e-242
"1146","Rapgef1",2.38892135082855e-240
"1147","Map3k3",6.89427324041133e-240
"1148","Cep68",2.07981206643037e-239
"1149","Tbc1d14",1.35010240973227e-237
"1150","Ptp4a2",8.15779276224819e-237
"1151","Lamp2",2.92406866043694e-235
"1152","Atp2c1",1.04395768060358e-234
"1153","Fam172a",1.31377661925353e-232
"1154","Cltc",3.92648291417053e-232
"1155","Pkn1",3.99191356484347e-228
"1156","Mtmr3",4.20906184316217e-228
"1157","Tnfrsf21",3.85694646759031e-227
"1158","Kat6a",6.77540098187715e-226
"1159","Mtr",7.40619647976824e-226
"1160","Bcor",1.3967109598734e-223
"1161","Adam10",3.15107769835967e-223
"1162","Adam17",1.02036703147885e-222
"1163","Large1",2.35621249341471e-222
"1164","Pum2",1.17802150730925e-218
"1165","Bach2",3.57083933590741e-217
"1166","4732471J01Rik",4.83985132102393e-217
"1167","Ap3b1",1.07828344193315e-215
