"","gene","combined_p_val"
"4179","Gng2",0
"4180","Tfeb",0
"4181","Camk1",0
"4182","Rab31",0
"4183","Arhgap17",0
"4184","Arid1a",0
"4185","Arhgap4",0
"4186","Abcb1b",0
"4187","Zfp90",0
"4188","Itpkb",0
"4189","Acss1",0
"4190","Tsc22d4",0
"4191","Macf1",0
"4192","Nfe2l2",0
"4193","Tbc1d16",0
"4194","Orai1",0
"4195","Smad3",0
"4196","Rap1a",0
"4197","Osbpl11",0
"4198","Map4k4",0
"4199","Pxn",0
"4200","Cables1",0
"4201","Zmiz1",0
"4202","Dgkd",0
"4203","Gns",0
"4204","Tspan18",0
"4205","Ly6e",0
"4206","Camk1d",0
"4207","Dhrs3",0
"4208","Lst1",0
"4209","Nipbl",0
"4210","Parp8",0
"4211","Tab2",0
"4212","Sh3glb1",0
"4213","Kansl1",0
"4214","Ccdc93",0
"4215","Nfkb1",0
"4216","Morc3",0
"4217","Tcf7l2",0
"4218","Hivep3",0
"4219","Fcho2",0
"4220","Adamts16",0
"4221","Snx13",0
"4222","Eef2k",0
"4223","Mapk14",0
"4224","Cd9",0
"4225","Mkln1",0
"4226","Myh9",0
"4227","Wdfy3",0
"4228","Btbd9",0
"4229","Syngr1",0
"4230","Tpm3",0
"4231","Maml2",0
"4232","Zfp36l1",0
"4233","Nav3",0
"4234","Ppcdc",0
"4235","Lrp1",0
"4236","Grb2",0
"4237","Tm6sf1",0
"4238","Irf2",0
"4239","Med13l",0
"4240","Sft2d1",0
"4241","Lpin2",0
"4242","Abcg2",0
"4243","Med12l",0
"4244","Washc4",0
"4245","Cds1",0
"4246","Pid1",0
"4247","Smg1",0
"4248","Smox",0
"4249","Cotl1",0
"4250","Anapc15",0
"4251","Map3k5",0
"4252","Man1a2",0
"4253","Arrb2",0
"4254","Cdc42",0
"4255","Magi1",0
"4256","Cux1",0
"4257","Plxna4",0
"4258","Csmd3",0
"4259","Clint1",0
"4260","Gnai2",0
"4261","Wsb1",0
"4262","St6gal1",0
"4263","Ctsb",0
"4264","Fgf13",0
"4265","Ptpra",0
"4266","Slc24a3",0
"4267","Acer3",0
"4268","Stambpl1",0
"4269","Man2b1",0
"4270","Psap",0
"4271","Lysmd4",0
"4272","Cbfb",0
"4273","Wls",0
"4274","Ccdc192",0
"4275","Pard3b",0
"4276","Nrp1",0
"4277","Sdk1",0
"4278","Arhgap24",0
"4279","Rplp1",0
"4280","Chsy1",2.43544524932115e-304
"4281","Ankrd11",3.97519807143007e-304
"4282","Bbs9",7.14522699986922e-303
"4283","Arhgap31",1.51546685363316e-301
"4284","Scarb2",2.96707915455983e-300
"4285","Rnf180",5.7506978268028e-300
"4286","Hps4",9.16714781304258e-299
"4287","Cnot2",3.5294970814716e-296
"4288","Mtss1",3.68941023784508e-293
"4289","Comt",1.4452972452138e-291
"4290","Abcd2",2.70835700243541e-289
"4291","Eml4",4.65241793073268e-285
"4292","Map3k14",1.59306115835049e-282
"4293","Dnm2",1.46792119780284e-280
"4294","Hexa",4.25080801529972e-280
"4295","Capzb",3.41078817253489e-279
"4296","Snta1",1.02390393550981e-276
"4297","Dcakd",1.82391654628626e-275
"4298","Cbl",2.58075858495561e-273
"4299","Kmt2c",4.33655376360585e-273
"4300","Ptprm",2.34592155852387e-270
"4301","Arsb",2.82880703582871e-266
"4302","Aftph",5.09080941191875e-266
"4303","Fkbp15",3.91982680208941e-253
"4304","Jak1",6.73055796476211e-252
"4305","Tbl1xr1",1.53854696798232e-250
"4306","Fhit",3.12591674582417e-250
"4307","Prpsap2",4.21749969090446e-248
"4308","Erp29",1.39379931692413e-247
"4309","Abi1",7.59694048054732e-247
"4310","Dglucy",3.14787862409328e-243
"4311","Mvb12b",2.02419799096631e-242
"4312","Rapgef1",3.79309365164206e-241
"4313","Pitpnc1",1.10404812291876e-240
"4314","Cep68",2.47019815995757e-240
"4315","Map3k3",1.12324573443486e-238
"4316","Gtdc1",4.70455449260188e-238
"4317","Ptp4a2",5.12090581046431e-236
"4318","Tbc1d14",1.81644027874488e-235
"4319","Atp2c1",6.49343277997908e-235
"4320","Lamp2",5.18258993309403e-234
"4321","Fam172a",2.31717418434293e-230
"4322","Cltc",7.37642595644135e-228
"4323","Pkn1",1.76185502060204e-226
"4324","Kat6a",6.11071538028079e-226
"4325","Adam10",8.55023673272102e-225
"4326","Large1",1.29952289329417e-224
"4327","Mtmr3",1.48730213795683e-224
"4328","Tnfrsf21",2.32522392533616e-224
"4329","Bcor",2.65676215275766e-224
"4330","Mtr",4.34730144157719e-224
"4331","4732471J01Rik",2.67257421557158e-218
"4332","Pum2",1.09774612863002e-216
"4333","Bach2",2.77039157360697e-215
"4334","Ap3b1",3.07110027723287e-215
"4335","Adam17",5.71933591473089e-215
"4336","Ube2h",9.95151807983132e-212
"4337","Sppl3",9.84152391087554e-211
"4338","Crebbp",1.12955143363631e-210
"4339","Sfmbt1",5.95600054752115e-209
"4340","Gna13",1.33755430455884e-208
"4341","Fau",1.75133973625432e-208
"4342","Dlc1",7.83019069711219e-208
"4343","Gm37494",7.70287214486618e-205
"4344","Setd5",3.02610378291045e-203
"4345","Rbm25",2.41572934624805e-202
